customer_id,customer_name,age,gender,city,segment,signup_date,preferred_channel,risk_score
100652,Customer_100652,21,Female,Bangalore,Retired,2022-08-19,Internet Banking,16.92
100653,Customer_100653,51,Male,Ahmedabad,Salaried,2022-07-05,Branch,63.61
100654,Customer_100654,47,Male,Delhi,Retired,2022-01-17,Branch,83.52
100655,Customer_100655,54,Female,Bangalore,Retired,2023-12-15,Mobile App,73.92
100656,Customer_100656,27,Female,Bangalore,Salaried,2023-06-19,Branch,70.47
100657,Customer_100657,60,Male,Delhi,Salaried,2022-06-07,Internet Banking,42.06
100658,Customer_100658,21,Male,Bangalore,Self Employed,2022-10-10,UPI Partner,79.71
100659,Customer_100659,64,Female,Bangalore,Self Employed,2022-11-25,Mobile App,36.47
100660,Customer_100660,61,Female,Bangalore,Salaried,2023-02-26,UPI Partner,66.57
100661,Customer_100661,52,Female,Pune,Student,2023-12-14,UPI Partner,45.53
100662,Customer_100662,34,Female,Chennai,Salaried,2022-07-06,UPI Partner,77.05
100663,Customer_100663,52,Female,Pune,Small Business,2022-05-18,Internet Banking,56.11
100664,Customer_100664,43,Female,Hyderabad,Retired,2022-03-27,UPI Partner,81.82
100665,Customer_100665,22,Male,Mumbai,Self Employed,2023-05-25,Internet Banking,86.86
100666,Customer_100666,51,Female,Chennai,Self Employed,2022-03-24,Branch,56.17
100667,Customer_100667,58,Male,Bangalore,Salaried,2022-11-26,Internet Banking,86.27
100668,Customer_100668,42,Male,Delhi,Salaried,2023-03-24,Branch,51.93
100669,Customer_100669,56,Female,Pune,Student,2022-06-19,UPI Partner,59.48
100670,Customer_100670,54,Male,Chennai,Salaried,2022-06-15,UPI Partner,70.29
100671,Customer_100671,30,Male,Bangalore,Self Employed,2023-09-06,Branch,34.85
100672,Customer_100672,29,Male,Pune,Salaried,2023-08-13,Internet Banking,35.88
100673,Customer_100673,49,Male,Ahmedabad,Small Business,2023-04-30,Mobile App,80.62
100674,Customer_100674,36,Male,Hyderabad,Self Employed,2023-05-15,UPI Partner,49.1
100675,Customer_100675,32,Male,Delhi,Student,2023-11-11,UPI Partner,21.34
100676,Customer_100676,28,Male,Delhi,Salaried,2022-08-25,Branch,47.65
100677,Customer_100677,55,Male,Kolkata,Self Employed,2023-04-10,Mobile App,43.71
100678,Customer_100678,62,Female,Hyderabad,Small Business,2023-10-21,Branch,60.47
100679,Customer_100679,64,Female,Pune,Self Employed,2022-02-08,UPI Partner,71.23
100680,Customer_100680,35,Male,Hyderabad,Retired,2023-01-28,UPI Partner,42.39
100681,Customer_100681,62,Male,Ahmedabad,Student,2024-02-01,Internet Banking,76.57
100682,Customer_100682,42,Female,Mumbai,Self Employed,2023-06-22,Branch,59.06
100683,Customer_100683,40,Male,Hyderabad,Student,2024-03-26,Branch,34.86
100684,Customer_100684,42,Male,Hyderabad,Salaried,2022-02-09,Internet Banking,68.96
100685,Customer_100685,21,Female,Hyderabad,Salaried,2023-03-25,Internet Banking,95.48
100686,Customer_100686,33,Male,Mumbai,Salaried,2022-03-19,Mobile App,60.05
100687,Customer_100687,49,Female,Chennai,Self Employed,2022-03-23,Internet Banking,39.21
100688,Customer_100688,35,Male,Ahmedabad,Retired,2022-05-12,UPI Partner,55.59
100689,Customer_100689,49,Male,Mumbai,Salaried,2022-03-27,Internet Banking,45.39
100690,Customer_100690,46,Male,Bangalore,Salaried,2023-07-02,Internet Banking,69.39
100691,Customer_100691,35,Male,Pune,Small Business,2024-01-30,Internet Banking,91.89
100692,Customer_100692,28,Female,Bangalore,Self Employed,2022-07-16,Branch,68.69
100693,Customer_100693,33,Male,Hyderabad,Student,2022-12-03,Internet Banking,53.39
100694,Customer_100694,32,Male,Mumbai,Retired,2023-12-06,UPI Partner,87.27
100695,Customer_100695,44,Male,Mumbai,Self Employed,2024-01-29,Branch,54.54
100696,Customer_100696,36,Female,Bangalore,Self Employed,2022-05-12,Branch,60.64
100697,Customer_100697,30,Female,Bangalore,Salaried,2023-03-13,Branch,44.51
100698,Customer_100698,31,Female,Mumbai,Salaried,2022-12-29,Internet Banking,69.48
100699,Customer_100699,29,Female,Mumbai,Student,2022-07-19,UPI Partner,43.84
100700,Customer_100700,22,Male,Delhi,Salaried,2022-01-23,Mobile App,69.13
100701,Customer_100701,23,Female,Mumbai,Small Business,2023-02-01,UPI Partner,35.11
100702,Customer_100702,53,Male,Mumbai,Salaried,2023-08-15,Mobile App,77.47
100703,Customer_100703,35,Female,Hyderabad,Retired,2022-11-05,UPI Partner,84.98
100704,Customer_100704,24,Female,Delhi,Self Employed,2023-02-03,Internet Banking,47.09
100705,Customer_100705,62,Male,Bangalore,Small Business,2023-10-19,Internet Banking,49.66
100706,Customer_100706,60,Female,Chennai,Retired,2023-11-10,Internet Banking,53.11
100707,Customer_100707,33,Male,Kolkata,Small Business,2022-01-05,UPI Partner,68.59
100708,Customer_100708,56,Female,Delhi,Student,2023-07-12,UPI Partner,36.0
100709,Customer_100709,35,Female,Delhi,Salaried,2024-01-17,Mobile App,73.63
100710,Customer_100710,51,Female,Mumbai,Salaried,2023-01-29,Internet Banking,43.64
100711,Customer_100711,34,Male,Ahmedabad,Small Business,2023-04-08,Internet Banking,36.17
100712,Customer_100712,62,Female,Delhi,Student,2023-12-18,Internet Banking,40.33
100713,Customer_100713,51,Male,Hyderabad,Student,2023-05-09,Internet Banking,53.93
100714,Customer_100714,61,Male,Bangalore,Student,2022-10-20,Mobile App,27.16
100715,Customer_100715,21,Male,Bangalore,Salaried,2023-11-30,UPI Partner,49.85
100716,Customer_100716,39,Male,Delhi,Self Employed,2022-04-05,UPI Partner,82.91
100717,Customer_100717,60,Male,Delhi,Salaried,2023-05-07,UPI Partner,28.45
100718,Customer_100718,31,Female,Hyderabad,Retired,2022-08-20,Branch,72.35
100719,Customer_100719,45,Male,Bangalore,Small Business,2024-02-28,UPI Partner,35.15
100720,Customer_100720,61,Female,Kolkata,Student,2023-11-12,Internet Banking,37.14
100721,Customer_100721,41,Male,Hyderabad,Salaried,2022-12-28,Branch,48.67
100722,Customer_100722,50,Female,Bangalore,Retired,2023-09-13,Mobile App,72.03
100723,Customer_100723,48,Male,Bangalore,Salaried,2022-06-19,Mobile App,83.62
100724,Customer_100724,56,Female,Bangalore,Salaried,2023-04-17,Internet Banking,33.66
100725,Customer_100725,42,Female,Delhi,Salaried,2022-08-17,UPI Partner,70.16
100726,Customer_100726,32,Male,Hyderabad,Salaried,2022-07-11,Mobile App,61.97
100727,Customer_100727,29,Female,Hyderabad,Salaried,2022-08-05,Internet Banking,52.91
100728,Customer_100728,23,Male,Delhi,Small Business,2022-12-04,Branch,62.7
100729,Customer_100729,30,Male,Bangalore,Small Business,2022-10-06,Internet Banking,73.56
100730,Customer_100730,31,Male,Kolkata,Self Employed,2023-12-07,Branch,47.63
100731,Customer_100731,35,Male,Delhi,Salaried,2022-05-31,Internet Banking,59.22
100732,Customer_100732,50,Female,Mumbai,Salaried,2022-11-13,Mobile App,40.05
100733,Customer_100733,64,Female,Ahmedabad,Salaried,2022-02-15,Internet Banking,33.94
100734,Customer_100734,55,Female,Kolkata,Salaried,2023-10-19,Branch,50.83
100735,Customer_100735,46,Male,Ahmedabad,Salaried,2022-12-05,Mobile App,47.21
100736,Customer_100736,58,Male,Bangalore,Salaried,2023-04-25,UPI Partner,50.54
100737,Customer_100737,60,Female,Hyderabad,Salaried,2022-04-02,Mobile App,38.37
100738,Customer_100738,64,Male,Delhi,Student,2023-06-08,UPI Partner,60.42
100739,Customer_100739,64,Female,Hyderabad,Salaried,2022-03-13,UPI Partner,49.46
100740,Customer_100740,43,Female,Kolkata,Small Business,2023-11-16,Branch,79.76
100741,Customer_100741,53,Female,Kolkata,Salaried,2023-03-18,Internet Banking,71.68
100742,Customer_100742,44,Male,Mumbai,Salaried,2023-02-25,Mobile App,78.62
100743,Customer_100743,31,Female,Pune,Student,2022-06-01,Mobile App,17.78
100744,Customer_100744,32,Female,Hyderabad,Small Business,2023-11-24,Branch,67.71
100745,Customer_100745,33,Male,Chennai,Small Business,2022-06-15,UPI Partner,48.32
100746,Customer_100746,42,Female,Mumbai,Salaried,2023-11-12,Branch,69.9
100747,Customer_100747,33,Female,Pune,Salaried,2023-06-22,UPI Partner,93.41
100748,Customer_100748,64,Male,Mumbai,Salaried,2022-12-06,UPI Partner,71.58
100749,Customer_100749,30,Male,Delhi,Small Business,2022-10-12,UPI Partner,66.76
100750,Customer_100750,34,Female,Mumbai,Salaried,2022-10-23,Mobile App,53.4
100751,Customer_100751,53,Male,Hyderabad,Student,2024-02-26,Internet Banking,55.41
100752,Customer_100752,55,Male,Kolkata,Salaried,2024-02-29,Branch,77.53
100753,Customer_100753,44,Male,Pune,Self Employed,2023-04-07,Branch,60.45
100754,Customer_100754,48,Male,Chennai,Self Employed,2023-05-29,Internet Banking,62.42
100755,Customer_100755,37,Male,Mumbai,Student,2022-12-24,Branch,41.22
100756,Customer_100756,40,Female,Hyderabad,Retired,2022-12-24,Internet Banking,38.55
100757,Customer_100757,58,Female,Mumbai,Self Employed,2022-03-21,Mobile App,89.68
100758,Customer_100758,48,Male,Mumbai,Self Employed,2023-02-06,UPI Partner,53.2
100759,Customer_100759,58,Male,Hyderabad,Self Employed,2023-01-30,UPI Partner,57.69
100760,Customer_100760,47,Female,Delhi,Salaried,2022-10-30,Internet Banking,79.33
100761,Customer_100761,27,Male,Ahmedabad,Salaried,2022-04-23,UPI Partner,57.1
100762,Customer_100762,45,Male,Delhi,Self Employed,2022-10-21,Branch,35.47
100763,Customer_100763,55,Female,Bangalore,Salaried,2022-05-19,Branch,69.6
100764,Customer_100764,24,Female,Hyderabad,Small Business,2023-08-13,Branch,57.46
100765,Customer_100765,39,Female,Hyderabad,Student,2022-04-05,Branch,75.76
100766,Customer_100766,54,Male,Chennai,Salaried,2023-01-29,UPI Partner,40.77
100767,Customer_100767,29,Male,Bangalore,Salaried,2022-11-03,Internet Banking,25.24
100768,Customer_100768,42,Male,Delhi,Student,2023-03-07,UPI Partner,49.06
100769,Customer_100769,42,Female,Mumbai,Small Business,2024-01-13,Branch,39.18
100770,Customer_100770,29,Male,Pune,Salaried,2022-02-15,Internet Banking,57.78
100771,Customer_100771,41,Female,Chennai,Salaried,2023-08-18,Branch,76.47
100772,Customer_100772,36,Male,Mumbai,Self Employed,2022-08-27,UPI Partner,56.78
100773,Customer_100773,50,Male,Hyderabad,Student,2023-11-21,Internet Banking,93.62
100774,Customer_100774,30,Female,Delhi,Small Business,2022-11-23,Mobile App,51.94
100775,Customer_100775,61,Female,Ahmedabad,Self Employed,2022-01-27,Mobile App,60.03
100776,Customer_100776,27,Male,Hyderabad,Self Employed,2023-10-29,Branch,38.46
100777,Customer_100777,46,Male,Chennai,Retired,2023-03-14,Mobile App,63.33
100778,Customer_100778,27,Female,Bangalore,Small Business,2024-03-26,Mobile App,51.89
100779,Customer_100779,53,Female,Ahmedabad,Salaried,2022-05-18,Mobile App,79.65
100780,Customer_100780,31,Female,Chennai,Student,2024-02-04,UPI Partner,88.06
100781,Customer_100781,58,Male,Delhi,Self Employed,2022-08-02,UPI Partner,64.48
100782,Customer_100782,26,Female,Hyderabad,Retired,2022-04-10,Internet Banking,54.37
100783,Customer_100783,22,Female,Delhi,Small Business,2024-02-14,Branch,58.04
100784,Customer_100784,40,Female,Hyderabad,Student,2024-01-23,Branch,75.97
100785,Customer_100785,37,Male,Bangalore,Small Business,2022-05-12,Branch,37.66
100786,Customer_100786,28,Male,Bangalore,Self Employed,2023-10-20,UPI Partner,17.56
100787,Customer_100787,56,Male,Delhi,Self Employed,2023-06-09,Internet Banking,63.83
100788,Customer_100788,50,Female,Pune,Self Employed,2023-04-10,Internet Banking,47.81
100789,Customer_100789,24,Male,Pune,Self Employed,2022-08-29,UPI Partner,50.34
100790,Customer_100790,57,Male,Mumbai,Salaried,2023-05-22,Mobile App,57.0
100791,Customer_100791,48,Male,Mumbai,Student,2022-05-31,Mobile App,40.69
100792,Customer_100792,50,Female,Delhi,Retired,2023-10-13,UPI Partner,43.98
100793,Customer_100793,22,Male,Hyderabad,Self Employed,2022-10-01,Branch,42.78
100794,Customer_100794,60,Female,Hyderabad,Retired,2023-07-19,Internet Banking,60.61
100795,Customer_100795,25,Female,Delhi,Salaried,2023-03-01,Branch,63.01
100796,Customer_100796,59,Male,Pune,Student,2023-10-31,Internet Banking,41.11
100797,Customer_100797,32,Female,Chennai,Salaried,2023-11-30,Mobile App,32.17
100798,Customer_100798,42,Female,Mumbai,Salaried,2023-04-26,Internet Banking,33.57
100799,Customer_100799,26,Male,Bangalore,Small Business,2022-10-07,Mobile App,58.42
100800,Customer_100800,45,Female,Pune,Salaried,2022-12-31,Branch,27.36
100801,Customer_100801,42,Male,Mumbai,Student,2023-06-08,Mobile App,59.37
100802,Customer_100802,48,Female,Pune,Retired,2024-03-30,Mobile App,74.08
100803,Customer_100803,47,Female,Hyderabad,Self Employed,2023-05-22,Branch,69.4
100804,Customer_100804,56,Male,Delhi,Student,2023-05-16,Branch,47.56
100805,Customer_100805,32,Female,Hyderabad,Salaried,2023-12-28,UPI Partner,29.88
100806,Customer_100806,25,Female,Mumbai,Retired,2023-09-14,Mobile App,49.4
100807,Customer_100807,46,Female,Bangalore,Self Employed,2022-07-12,Mobile App,46.2
100808,Customer_100808,35,Female,Hyderabad,Retired,2022-05-17,Mobile App,41.15
100809,Customer_100809,59,Female,Ahmedabad,Student,2023-03-01,Branch,55.88
100810,Customer_100810,51,Female,Kolkata,Self Employed,2024-03-12,Branch,69.56
100811,Customer_100811,33,Female,Ahmedabad,Self Employed,2023-07-12,Mobile App,71.24
100812,Customer_100812,60,Female,Delhi,Salaried,2022-01-28,Branch,46.77
100813,Customer_100813,29,Female,Hyderabad,Small Business,2023-05-24,Internet Banking,77.35
100814,Customer_100814,42,Male,Mumbai,Self Employed,2022-11-02,Internet Banking,43.26
100815,Customer_100815,54,Male,Delhi,Small Business,2023-06-24,Internet Banking,27.42
100816,Customer_100816,64,Female,Hyderabad,Salaried,2023-12-11,Branch,60.84
100817,Customer_100817,42,Female,Mumbai,Salaried,2023-06-02,Internet Banking,99.0
100818,Customer_100818,51,Female,Pune,Salaried,2024-03-05,Mobile App,40.72
100819,Customer_100819,38,Male,Chennai,Retired,2023-02-17,Internet Banking,69.53
100820,Customer_100820,21,Female,Mumbai,Student,2022-03-27,Internet Banking,70.26
100821,Customer_100821,28,Male,Mumbai,Self Employed,2023-10-11,UPI Partner,37.19
100822,Customer_100822,24,Female,Mumbai,Salaried,2022-01-08,Internet Banking,56.77
100823,Customer_100823,42,Female,Mumbai,Self Employed,2022-03-11,UPI Partner,56.95
100824,Customer_100824,47,Male,Hyderabad,Salaried,2024-02-07,Branch,75.63
100825,Customer_100825,47,Male,Bangalore,Self Employed,2022-07-10,UPI Partner,60.94
100826,Customer_100826,41,Female,Bangalore,Salaried,2024-03-12,Mobile App,51.69
100827,Customer_100827,28,Male,Ahmedabad,Student,2022-12-13,UPI Partner,71.63
100828,Customer_100828,45,Female,Hyderabad,Self Employed,2023-09-23,Mobile App,68.95
100829,Customer_100829,52,Male,Bangalore,Salaried,2022-07-11,Internet Banking,38.42
100830,Customer_100830,29,Female,Hyderabad,Salaried,2022-03-20,Branch,34.29
100831,Customer_100831,28,Female,Mumbai,Salaried,2024-01-18,Internet Banking,45.29
100832,Customer_100832,21,Male,Hyderabad,Salaried,2023-11-14,UPI Partner,28.15
100833,Customer_100833,38,Female,Mumbai,Self Employed,2023-01-29,Branch,22.77
100834,Customer_100834,45,Female,Mumbai,Salaried,2023-05-27,Mobile App,79.49
100835,Customer_100835,54,Male,Delhi,Student,2022-08-20,Internet Banking,79.03
100836,Customer_100836,60,Male,Chennai,Salaried,2023-03-28,Internet Banking,78.81
100837,Customer_100837,26,Female,Delhi,Retired,2023-08-11,Internet Banking,92.27
100838,Customer_100838,62,Female,Hyderabad,Small Business,2022-06-15,Internet Banking,11.59
100839,Customer_100839,25,Male,Mumbai,Salaried,2023-02-16,Internet Banking,74.46
100840,Customer_100840,26,Male,Hyderabad,Small Business,2024-02-25,Branch,83.79
100841,Customer_100841,27,Male,Bangalore,Self Employed,2022-09-04,Mobile App,59.35
100842,Customer_100842,29,Female,Hyderabad,Student,2023-02-19,UPI Partner,51.19
100843,Customer_100843,58,Male,Chennai,Student,2023-03-03,Mobile App,48.13
100844,Customer_100844,48,Female,Bangalore,Small Business,2022-11-06,Branch,55.79
100845,Customer_100845,37,Female,Delhi,Salaried,2022-02-15,Mobile App,75.17
100846,Customer_100846,27,Male,Delhi,Small Business,2022-01-19,UPI Partner,86.34
100847,Customer_100847,52,Female,Mumbai,Self Employed,2023-07-28,Branch,46.66
100848,Customer_100848,36,Female,Delhi,Small Business,2024-03-22,Branch,82.88
100849,Customer_100849,31,Female,Bangalore,Salaried,2022-08-29,UPI Partner,44.93
100850,Customer_100850,56,Female,Ahmedabad,Student,2023-09-18,Mobile App,56.12
100851,Customer_100851,62,Female,Mumbai,Salaried,2022-06-28,Branch,47.06
100852,Customer_100852,58,Female,Kolkata,Salaried,2023-03-29,Branch,44.13
100853,Customer_100853,58,Female,Hyderabad,Salaried,2022-07-07,Internet Banking,95.06
100854,Customer_100854,44,Male,Hyderabad,Student,2023-12-23,Internet Banking,73.49
100855,Customer_100855,38,Female,Chennai,Self Employed,2023-08-16,Branch,82.6
100856,Customer_100856,47,Female,Ahmedabad,Salaried,2023-07-26,UPI Partner,67.9
100857,Customer_100857,36,Female,Hyderabad,Salaried,2022-04-06,Internet Banking,68.53
100858,Customer_100858,41,Male,Delhi,Student,2022-08-11,Mobile App,32.38
100859,Customer_100859,52,Female,Hyderabad,Retired,2022-03-21,Internet Banking,89.4
100860,Customer_100860,29,Male,Hyderabad,Student,2023-04-02,Mobile App,51.11
100861,Customer_100861,52,Male,Hyderabad,Salaried,2022-03-30,Mobile App,32.89
100862,Customer_100862,61,Female,Bangalore,Salaried,2023-03-24,UPI Partner,60.02
100863,Customer_100863,39,Male,Chennai,Salaried,2023-03-21,Mobile App,86.77
100864,Customer_100864,62,Female,Bangalore,Student,2023-08-21,Mobile App,73.16
100865,Customer_100865,60,Male,Bangalore,Student,2024-03-25,UPI Partner,61.59
100866,Customer_100866,37,Female,Ahmedabad,Self Employed,2024-01-26,UPI Partner,77.26
100867,Customer_100867,44,Female,Chennai,Student,2023-04-13,Branch,62.36
100868,Customer_100868,55,Female,Delhi,Small Business,2022-03-18,Branch,78.6
100869,Customer_100869,52,Female,Hyderabad,Retired,2022-06-09,UPI Partner,60.88
100870,Customer_100870,23,Male,Bangalore,Salaried,2022-07-19,Internet Banking,47.78
100871,Customer_100871,28,Female,Delhi,Student,2022-11-11,Internet Banking,84.03
100872,Customer_100872,38,Male,Bangalore,Student,2023-04-20,Branch,84.2
100873,Customer_100873,28,Male,Mumbai,Retired,2022-08-29,UPI Partner,55.47
100874,Customer_100874,24,Male,Kolkata,Retired,2024-01-12,UPI Partner,34.52
100875,Customer_100875,64,Male,Delhi,Student,2022-05-07,Branch,31.68
100876,Customer_100876,56,Male,Hyderabad,Self Employed,2022-06-21,UPI Partner,60.4
100877,Customer_100877,54,Female,Ahmedabad,Salaried,2024-01-11,Branch,58.57
100878,Customer_100878,29,Female,Hyderabad,Student,2022-01-18,Internet Banking,53.79
100879,Customer_100879,34,Male,Bangalore,Small Business,2022-02-14,Internet Banking,7.85
100880,Customer_100880,32,Female,Hyderabad,Salaried,2022-09-01,UPI Partner,29.65
100881,Customer_100881,37,Male,Hyderabad,Self Employed,2022-08-05,Internet Banking,61.2
100882,Customer_100882,22,Male,Ahmedabad,Salaried,2024-02-11,Mobile App,70.38
100883,Customer_100883,34,Female,Pune,Salaried,2023-11-27,Internet Banking,61.76
100884,Customer_100884,36,Female,Chennai,Small Business,2023-12-20,Branch,28.54
100885,Customer_100885,23,Male,Pune,Small Business,2022-12-15,Branch,1.0
100886,Customer_100886,36,Female,Mumbai,Salaried,2024-01-18,Branch,70.41
100887,Customer_100887,47,Male,Bangalore,Salaried,2023-11-28,Mobile App,59.24
100888,Customer_100888,55,Male,Chennai,Salaried,2022-07-29,Internet Banking,44.96
100889,Customer_100889,24,Female,Delhi,Salaried,2023-08-10,UPI Partner,23.74
100890,Customer_100890,32,Female,Ahmedabad,Salaried,2023-05-07,Internet Banking,79.68
100891,Customer_100891,35,Female,Hyderabad,Self Employed,2023-05-15,Mobile App,47.59
100892,Customer_100892,61,Male,Bangalore,Small Business,2023-01-23,Mobile App,67.89
100893,Customer_100893,39,Male,Bangalore,Salaried,2024-01-16,Internet Banking,57.28
100894,Customer_100894,54,Female,Bangalore,Salaried,2022-04-26,Internet Banking,1.0
100895,Customer_100895,55,Male,Pune,Salaried,2022-03-06,Internet Banking,60.91
100896,Customer_100896,35,Female,Delhi,Retired,2023-09-26,Branch,55.87
100897,Customer_100897,26,Female,Bangalore,Salaried,2023-02-14,Mobile App,44.31
100898,Customer_100898,22,Female,Hyderabad,Small Business,2023-06-06,Mobile App,23.76
100899,Customer_100899,43,Male,Ahmedabad,Student,2024-02-29,UPI Partner,52.94
100900,Customer_100900,58,Male,Pune,Small Business,2023-07-27,Internet Banking,61.97
100901,Customer_100901,55,Male,Hyderabad,Self Employed,2024-03-28,Internet Banking,36.5
100902,Customer_100902,52,Female,Bangalore,Small Business,2022-01-28,Internet Banking,48.94
100903,Customer_100903,25,Male,Delhi,Salaried,2023-10-17,Branch,61.75
100904,Customer_100904,60,Female,Bangalore,Self Employed,2022-09-07,Branch,49.16
100905,Customer_100905,40,Female,Hyderabad,Salaried,2024-03-05,Mobile App,52.74
100906,Customer_100906,23,Female,Hyderabad,Small Business,2023-10-24,Mobile App,70.31
100907,Customer_100907,29,Female,Kolkata,Salaried,2023-11-21,Internet Banking,56.83
100908,Customer_100908,63,Male,Bangalore,Retired,2022-03-14,Internet Banking,54.31
100909,Customer_100909,52,Female,Bangalore,Self Employed,2024-03-30,Branch,56.07
100910,Customer_100910,33,Male,Pune,Salaried,2022-03-16,Branch,58.46
100911,Customer_100911,42,Male,Bangalore,Student,2024-03-19,Mobile App,45.01
100912,Customer_100912,47,Female,Bangalore,Salaried,2022-07-06,UPI Partner,83.05
100913,Customer_100913,39,Female,Hyderabad,Student,2022-08-06,Branch,43.88
100914,Customer_100914,26,Female,Bangalore,Self Employed,2022-05-07,Branch,83.42
100915,Customer_100915,22,Male,Bangalore,Self Employed,2024-03-14,UPI Partner,39.91
100916,Customer_100916,38,Male,Mumbai,Salaried,2022-06-25,UPI Partner,45.33
100917,Customer_100917,56,Female,Hyderabad,Salaried,2023-07-21,UPI Partner,44.98
100918,Customer_100918,61,Female,Bangalore,Salaried,2022-04-10,Mobile App,51.99
100919,Customer_100919,63,Male,Chennai,Retired,2023-10-26,UPI Partner,71.45
100920,Customer_100920,62,Female,Hyderabad,Self Employed,2023-11-25,Mobile App,55.13
100921,Customer_100921,40,Male,Kolkata,Retired,2023-09-20,Internet Banking,63.88
100922,Customer_100922,32,Male,Chennai,Salaried,2023-11-28,UPI Partner,41.43
100923,Customer_100923,51,Female,Delhi,Self Employed,2023-01-09,Internet Banking,49.67
100924,Customer_100924,58,Female,Delhi,Salaried,2022-12-23,Mobile App,35.79
100925,Customer_100925,40,Male,Mumbai,Salaried,2022-12-13,UPI Partner,49.38
100926,Customer_100926,56,Female,Kolkata,Salaried,2022-05-20,UPI Partner,38.53
100927,Customer_100927,35,Male,Hyderabad,Salaried,2023-06-19,UPI Partner,70.41
100928,Customer_100928,59,Female,Ahmedabad,Salaried,2022-06-19,Mobile App,56.05
100929,Customer_100929,46,Male,Pune,Student,2024-03-14,UPI Partner,52.33
100930,Customer_100930,27,Male,Hyderabad,Self Employed,2024-01-10,Internet Banking,60.19
100931,Customer_100931,60,Female,Ahmedabad,Student,2024-01-19,Branch,75.93
100932,Customer_100932,59,Female,Delhi,Self Employed,2022-10-05,Branch,94.85
100933,Customer_100933,62,Female,Chennai,Salaried,2023-08-22,UPI Partner,28.36
100934,Customer_100934,31,Male,Hyderabad,Salaried,2023-07-22,Internet Banking,40.18
100935,Customer_100935,40,Female,Chennai,Student,2022-03-09,Branch,45.17
100936,Customer_100936,35,Male,Hyderabad,Student,2023-08-12,Internet Banking,54.76
100937,Customer_100937,29,Male,Bangalore,Self Employed,2022-08-20,UPI Partner,27.64
100938,Customer_100938,57,Male,Hyderabad,Salaried,2023-11-05,Mobile App,38.61
100939,Customer_100939,50,Male,Delhi,Self Employed,2023-06-06,Internet Banking,60.19
100940,Customer_100940,55,Female,Mumbai,Small Business,2022-06-30,Mobile App,46.66
100941,Customer_100941,33,Male,Pune,Student,2023-02-13,UPI Partner,90.56
100942,Customer_100942,47,Female,Delhi,Salaried,2023-06-27,Branch,62.12
100943,Customer_100943,42,Female,Delhi,Salaried,2022-06-30,Branch,54.94
100944,Customer_100944,64,Male,Bangalore,Small Business,2023-11-20,UPI Partner,61.04
100945,Customer_100945,21,Male,Pune,Self Employed,2022-01-17,UPI Partner,52.1
100946,Customer_100946,32,Female,Mumbai,Self Employed,2022-03-06,UPI Partner,35.63
100947,Customer_100947,28,Female,Hyderabad,Salaried,2023-06-26,Internet Banking,62.82
100948,Customer_100948,43,Male,Mumbai,Small Business,2022-11-27,Branch,62.32
100949,Customer_100949,36,Female,Delhi,Salaried,2024-03-04,Mobile App,42.53
100950,Customer_100950,33,Male,Kolkata,Student,2022-03-18,Branch,71.69
100951,Customer_100951,50,Male,Mumbai,Student,2023-07-25,Internet Banking,41.07
100952,Customer_100952,49,Male,Hyderabad,Student,2022-12-26,Branch,57.88
100953,Customer_100953,60,Male,Chennai,Self Employed,2023-05-15,UPI Partner,68.51
100954,Customer_100954,40,Male,Bangalore,Retired,2023-11-01,Branch,63.53
100955,Customer_100955,39,Male,Ahmedabad,Salaried,2022-11-02,Mobile App,62.68
100956,Customer_100956,22,Female,Delhi,Salaried,2023-09-07,Mobile App,57.34
100957,Customer_100957,23,Female,Chennai,Self Employed,2023-01-15,Mobile App,75.51
100958,Customer_100958,41,Female,Bangalore,Student,2022-08-02,Mobile App,51.21
100959,Customer_100959,38,Female,Chennai,Salaried,2022-08-25,UPI Partner,52.62
100960,Customer_100960,34,Male,Hyderabad,Salaried,2022-10-25,Mobile App,42.83
100961,Customer_100961,30,Male,Pune,Self Employed,2023-11-10,Branch,56.39
100962,Customer_100962,35,Male,Hyderabad,Salaried,2022-02-26,Mobile App,45.1
100963,Customer_100963,58,Male,Delhi,Salaried,2023-06-16,Internet Banking,32.85
100964,Customer_100964,24,Male,Hyderabad,Student,2022-12-31,UPI Partner,46.01
100965,Customer_100965,33,Female,Hyderabad,Salaried,2022-01-19,Branch,48.42
100966,Customer_100966,55,Female,Delhi,Student,2022-11-26,UPI Partner,75.3
100967,Customer_100967,22,Female,Bangalore,Student,2022-05-17,Mobile App,12.51
100968,Customer_100968,59,Male,Chennai,Retired,2022-10-28,Mobile App,32.3
100969,Customer_100969,40,Female,Hyderabad,Self Employed,2023-09-02,Internet Banking,75.72
100970,Customer_100970,44,Male,Bangalore,Student,2022-03-26,Branch,80.6
100971,Customer_100971,50,Female,Hyderabad,Self Employed,2022-07-19,Internet Banking,72.66
100972,Customer_100972,35,Female,Ahmedabad,Salaried,2023-07-26,Mobile App,54.77
100973,Customer_100973,48,Female,Mumbai,Salaried,2023-01-16,UPI Partner,41.71
100974,Customer_100974,29,Female,Pune,Salaried,2023-06-17,Internet Banking,51.07
100975,Customer_100975,41,Female,Pune,Salaried,2023-09-28,Mobile App,50.27
100976,Customer_100976,55,Female,Hyderabad,Self Employed,2022-11-14,Mobile App,69.87
100977,Customer_100977,63,Female,Pune,Salaried,2023-07-08,Internet Banking,47.03
